Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-November-2020,30.40,30.50,29.55,29.55,30.289932885906040268,745,9,22566.00,745,100.00,0.95,-0.85
17-November-2020,30.50,30.50,29.35,30.50,29.408822191905411550,2199,6,64670.00,2199,100.00,1.15,0.00
14-November-2020,31.20,31.20,29.35,30.25,29.881818181818181818,220,4,6574.00,220,100.00,1.85,-0.95
13-November-2020,30.00,30.50,29.40,30.50,29.475693673695893451,4505,11,132788.00,4505,100.00,1.10,0.50
12-November-2020,31.30,31.30,29.75,30.90,29.980427046263345195,2810,10,84245.00,2810,100.00,1.55,-0.40
11-November-2020,32.00,32.00,29.85,31.30,30.519128899352560329,1699,14,51852.00,1699,100.00,2.15,-0.70
10-November-2020,30.00,31.70,29.65,30.90,30.599935264605923288,12358,44,378154.00,12358,100.00,2.05,0.90
9-November-2020,31.20,31.20,31.20,31.20,31.200000000000000000,5,1,156.00,5,100.00,0.00,0.00
6-November-2020,32.10,32.80,32.10,32.80,32.533333333333333333,15,2,488.00,15,100.00,0.70,0.70
5-November-2020,33.75,33.75,33.75,33.75,33.700000000000000000,10,1,337.00,10,100.00,0.00,0.00
4-November-2020,33.80,33.80,33.80,33.80,33.800000000000000000,10,1,338.00,10,100.00,0.00,0.00
3-November-2020,32.25,32.25,32.25,32.25,32.000000000000000000,3,1,96.00,3,100.00,0.00,0.00
2-November-2020,33.90,33.90,33.90,33.90,33.900000000000000000,50,1,1695.00,50,100.00,0.00,0.00
30-October-2020,32.55,33.95,30.90,33.95,32.773109243697478991,119,7,3900.00,119,100.00,3.05,1.40
29-October-2020,30.00,32.50,30.00,32.50,32.015355086372360844,521,5,16680.00,521,100.00,2.50,2.50
28-October-2020,28.60,31.50,28.60,31.30,31.000000000000000000,12,3,372.00,12,100.00,2.90,2.70
27-October-2020,30.00,30.00,30.00,30.00,30.000000000000000000,5,1,150.00,5,100.00,0.00,0.00
26-October-2020,33.05,33.05,31.00,31.00,32.996608253250423968,1769,13,58371.00,1769,100.00,2.05,-2.05
23-October-2020,30.00,31.50,30.00,31.50,31.472222222222222222,540,4,16995.00,540,100.00,1.50,1.50
22-October-2020,27.80,30.05,27.80,30.05,29.120000000000000000,25,3,728.00,25,100.00,2.25,2.25
21-October-2020,28.65,28.65,28.65,28.65,28.600000000000000000,5,1,143.00,5,100.00,0.00,0.00
20-October-2020,30.65,30.65,29.25,29.25,29.982800982800982800,407,5,12203.00,407,100.00,1.40,-1.40
19-October-2020,29.05,30.50,29.05,29.25,30.490000000000000000,300,3,9147.00,300,100.00,1.45,0.20
16-October-2020,30.50,30.50,30.50,30.50,30.500000000000000000,1000,1,30500.00,1000,100.00,0.00,0.00
15-October-2020,32.40,32.40,30.50,30.50,31.285714285714285714,7,4,219.00,7,100.00,1.90,-1.90
14-October-2020,32.45,33.95,30.90,30.90,32.493865030674846625,326,4,10593.00,326,100.00,3.05,-1.55
13-October-2020,32.00,32.50,32.00,32.50,32.073431241655540720,1498,6,48046.00,1498,100.00,0.50,0.50
12-October-2020,31.00,32.40,31.00,31.30,31.687116564417177914,163,4,5165.00,163,100.00,1.40,0.30
9-October-2020,32.40,32.40,32.40,32.40,32.400000000000000000,10,1,324.00,10,100.00,0.00,0.00
8-October-2020,29.50,32.55,29.50,30.90,31.286949006050129645,1157,11,36199.00,1157,100.00,3.05,1.40
7-October-2020,31.10,32.00,31.00,31.00,31.459540459540459540,1001,5,31491.00,1001,100.00,1.00,-0.10
6-October-2020,32.50,32.50,32.50,32.50,32.500000000000000000,10,1,325.00,10,100.00,0.00,0.00
5-October-2020,32.00,34.00,32.00,34.00,32.148148148148148148,108,3,3472.00,108,100.00,2.00,2.00
1-October-2020,33.60,33.60,31.45,33.00,31.884615384615384615,26,4,829.00,26,100.00,2.15,-0.60
30-September-2020,32.00,32.00,32.00,32.00,32.000000000000000000,1027,4,32864.00,1027,100.00,0.00,0.00
29-September-2020,33.85,33.85,32.00,32.00,33.000000000000000000,11,2,363.00,11,100.00,1.85,-1.85
28-September-2020,30.50,33.15,30.50,33.00,33.063338301043219076,1342,18,44371.00,1342,100.00,2.65,2.50
25-September-2020,28.95,31.60,28.95,31.60,31.598851517637407711,2438,7,77038.00,2438,100.00,2.65,2.65
24-September-2020,30.05,33.15,30.05,30.10,30.495317377731529656,961,8,29306.00,961,100.00,3.10,0.05
23-September-2020,31.60,31.60,31.60,31.60,31.594059405940594059,101,3,3191.00,101,100.00,0.00,0.00
22-September-2020,33.50,34.80,33.25,33.25,33.556603773584905660,106,3,3557.00,106,100.00,1.55,-0.25
21-September-2020,33.00,34.95,32.50,34.95,32.726100151745068285,1318,5,43133.00,1318,100.00,2.45,1.95
18-September-2020,32.80,33.85,32.80,33.85,33.727272727272727272,11,2,371.00,11,100.00,1.05,1.05
17-September-2020,34.00,34.00,34.00,34.00,34.000000000000000000,1,1,34.00,1,100.00,0.00,0.00
16-September-2020,32.50,32.50,32.50,32.50,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
15-September-2020,33.75,33.75,32.20,33.55,33.428571428571428571,7,3,234.00,7,100.00,1.55,-0.20
14-September-2020,33.90,33.90,32.15,32.15,33.862745098039215686,51,2,1727.00,51,100.00,1.75,-1.75
11-September-2020,33.55,33.60,32.30,32.30,33.024285714285714285,700,6,23117.00,700,100.00,1.30,-1.25
10-September-2020,32.00,32.00,32.00,32.00,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
9-September-2020,30.40,33.55,30.40,33.55,30.971223021582733812,556,8,17220.00,556,100.00,3.15,3.15
8-September-2020,32.00,32.00,32.00,32.00,32.000000000000000000,200,1,6400.00,200,100.00,0.00,0.00
7-September-2020,32.05,33.00,32.05,33.00,32.990099009900990099,101,2,3332.00,101,100.00,0.95,0.95
4-September-2020,33.10,33.10,33.10,33.10,33.094736842105263157,95,1,3144.00,95,100.00,0.00,0.00
3-September-2020,32.75,32.75,32.00,32.50,32.725490196078431372,1122,8,36718.00,1122,100.00,0.75,-0.25
2-September-2020,31.20,31.20,31.20,31.20,31.000000000000000000,1,1,31.00,1,100.00,0.00,0.00
1-September-2020,32.30,32.30,32.30,32.30,32.200000000000000000,5,1,161.00,5,100.00,0.00,0.00
31-August-2020,33.85,34.40,33.85,34.00,33.991243432574430823,571,5,19409.00,571,100.00,0.55,0.15
28-August-2020,34.00,34.25,33.85,33.85,34.194029850746268656,4355,7,148915.00,4355,100.00,0.40,-0.15
27-August-2020,36.35,36.35,33.25,35.60,34.745874587458745874,606,8,21056.00,606,100.00,3.10,-0.75
26-August-2020,34.00,34.65,33.00,34.65,33.964464464464464464,1998,7,67861.00,1998,100.00,1.65,0.65
25-August-2020,36.15,36.15,33.00,33.00,34.298834628190899001,14416,21,494452.00,14416,100.00,3.15,-3.15
24-August-2020,35.75,36.00,34.00,34.45,35.167575427117411850,2751,20,96746.00,2751,100.00,2.00,-1.30
21-August-2020,35.80,35.80,34.30,34.30,35.634249471458773784,946,14,33710.00,946,100.00,1.50,-1.50
20-August-2020,35.90,35.90,34.10,34.10,35.644831115660184237,977,11,34825.00,977,100.00,1.80,-1.80
19-August-2020,35.90,35.90,32.50,34.20,35.572763306908267270,3532,40,125643.00,3532,100.00,3.40,-1.70
18-August-2020,33.55,34.20,33.00,34.20,33.775868801249511909,2561,8,86500.00,2561,100.00,1.20,0.65
17-August-2020,33.80,33.80,32.40,32.60,33.230696352439602084,2111,13,70150.00,2111,100.00,1.40,-1.20
14-August-2020,32.20,33.80,32.20,33.70,33.283621837549933422,751,5,24996.00,751,100.00,1.60,1.50
13-August-2020,34.15,34.15,32.50,33.85,33.019059720457433290,787,8,25986.00,787,100.00,1.65,-0.30
12-August-2020,32.00,32.60,29.50,32.55,31.579838933629547347,3601,22,113719.00,3601,100.00,3.10,0.55
11-August-2020,33.90,34.10,31.00,31.05,33.320106460198403097,4133,9,137712.00,4133,100.00,3.10,-2.85
10-August-2020,35.45,35.95,32.60,32.60,33.903567984570877531,2074,18,70316.00,2074,100.00,3.35,-2.85
7-August-2020,32.65,34.30,32.65,34.30,32.678657074340527577,1251,6,40881.00,1251,100.00,1.65,1.65
6-August-2020,34.80,34.80,32.40,34.35,34.106345475910693301,1702,5,58049.00,1702,100.00,2.40,-0.45
5-August-2020,34.10,34.10,34.10,34.10,34.098591549295774647,71,2,2421.00,71,100.00,0.00,0.00
4-August-2020,33.80,33.80,33.10,33.80,33.508728179551122194,2406,11,80622.00,2406,100.00,0.70,0.00
3-August-2020,35.00,35.00,32.60,32.60,32.602397602397602397,1001,2,32635.00,1001,100.00,2.40,-2.40
31-July-2020,33.00,34.50,32.05,34.15,33.872669873722188815,6652,12,225321.00,6652,100.00,2.45,1.15
30-July-2020,33.75,33.75,30.55,33.25,32.072400558269364968,5732,26,183839.00,5732,100.00,3.20,-0.50
29-July-2020,33.80,33.80,32.15,32.15,32.306306306306306306,111,3,3586.00,111,100.00,1.65,-1.65
28-July-2020,34.30,34.30,32.85,33.80,33.539750957854406130,2088,33,70031.00,2088,100.00,1.45,-0.50
27-July-2020,34.50,34.50,34.35,34.35,34.400000000000000000,10,2,344.00,10,100.00,0.15,-0.15
22-July-2020,35.00,35.00,34.95,34.95,34.962962962962962962,27,2,944.00,27,100.00,0.05,-0.05
21-July-2020,35.30,35.30,32.50,34.75,34.062992125984251968,635,10,21630.00,635,100.00,2.80,-0.55
20-July-2020,31.00,33.75,30.60,33.75,31.572444444444444444,1125,8,35519.00,1125,100.00,3.15,2.75
17-July-2020,32.00,32.15,32.00,32.15,32.143678160919540229,522,3,16779.00,522,100.00,0.15,0.15
16-July-2020,32.00,32.00,32.00,32.00,32.000000000000000000,25,1,800.00,25,100.00,0.00,0.00
15-July-2020,31.55,34.50,31.45,32.00,32.266890630832400149,5358,22,172886.00,5358,100.00,3.05,0.45
14-July-2020,30.30,33.10,30.30,33.10,33.069306930693069306,101,4,3340.00,101,100.00,2.80,2.80
13-July-2020,34.25,34.25,31.55,31.55,33.888000000000000000,375,5,12708.00,375,100.00,2.70,-2.70
10-July-2020,32.65,32.70,32.65,32.65,32.667008547008547008,2925,5,95551.00,2925,100.00,0.05,0.00
9-July-2020,31.15,31.15,31.15,31.15,31.146666666666666666,150,2,4672.00,150,100.00,0.00,0.00
8-July-2020,30.00,32.75,30.00,32.75,32.696428571428571428,56,3,1831.00,56,100.00,2.75,2.75
3-July-2020,31.50,31.50,31.50,31.50,31.000000000000000000,1,1,31.00,1,100.00,0.00,0.00
2-July-2020,31.60,34.50,31.60,33.10,31.602657004830917874,828,5,26167.00,828,100.00,2.90,1.50
1-July-2020,33.00,36.35,33.00,33.00,33.123844731977818853,541,5,17920.00,541,100.00,3.35,0.00
26-June-2020,34.70,34.70,34.70,34.70,34.699857752489331436,703,3,24394.00,703,100.00,0.00,0.00
25-June-2020,33.25,33.25,33.25,33.25,33.249350649350649350,385,4,12801.00,385,100.00,0.00,0.00
24-June-2020,35.00,35.00,35.00,35.00,35.000000000000000000,28,1,980.00,28,100.00,0.00,0.00
23-June-2020,32.05,35.10,32.05,35.10,34.605714285714285714,175,3,6056.00,175,100.00,3.05,3.05
22-June-2020,36.90,36.90,33.40,33.45,33.412860310421286031,2255,8,75346.00,2255,100.00,3.50,-3.45
19-June-2020,36.90,37.90,35.15,35.15,35.298752662001825372,3287,20,116027.00,3287,100.00,2.75,-1.75
18-June-2020,33.65,36.95,33.65,36.95,33.909090909090909090,11,2,373.00,11,100.00,3.30,3.30
17-June-2020,35.65,37.00,35.40,35.40,35.419563211319593971,3251,11,115149.00,3251,100.00,1.60,-0.25
16-June-2020,39.25,40.50,37.10,37.25,37.421374045801526717,655,6,24511.00,655,100.00,3.40,-2.00
15-June-2020,37.00,39.25,37.00,39.05,38.104166666666666666,96,5,3658.00,96,100.00,2.25,2.05
12-June-2020,37.50,37.50,37.50,37.50,37.000000000000000000,1,1,37.00,1,100.00,0.00,0.00
11-June-2020,38.90,38.90,35.30,35.85,36.023560209424083769,382,7,13761.00,382,100.00,3.60,-3.05
10-June-2020,39.00,40.00,37.05,37.05,37.231576041954181617,3623,22,134890.00,3623,100.00,2.95,-1.95
9-June-2020,35.85,38.95,35.85,38.95,35.873786407766990291,103,2,3695.00,103,100.00,3.10,3.10
8-June-2020,37.70,37.75,37.70,37.70,37.703307392996108949,2056,7,77518.00,2056,100.00,0.05,0.00
5-June-2020,39.65,39.65,35.95,36.05,36.228033472803347280,956,9,34634.00,956,100.00,3.70,-3.60
4-June-2020,39.10,39.10,37.25,37.80,37.256880733944954128,1526,24,56854.00,1526,100.00,1.85,-1.30
3-June-2020,37.25,37.25,37.25,37.25,37.250000000000000000,900,2,33525.00,900,100.00,0.00,0.00
2-June-2020,38.00,38.00,37.90,37.90,37.500000000000000000,2,2,75.00,2,100.00,0.10,-0.10
1-June-2020,35.35,38.20,35.20,36.25,36.541643684500827357,7252,41,265000.00,7252,100.00,3.00,0.90
29-May-2020,34.80,36.40,34.80,36.40,35.411764705882352941,663,5,23478.00,663,100.00,1.60,1.60
28-May-2020,34.85,34.85,34.80,34.85,34.825000000000000000,400,3,13930.00,400,100.00,0.05,0.00
27-May-2020,31.85,35.00,31.85,35.00,32.580645161290322580,651,4,21210.00,651,100.00,3.15,3.15
22-May-2020,33.50,33.50,33.50,33.50,33.500000000000000000,1100,7,36850.00,1100,100.00,0.00,0.00
21-May-2020,33.00,33.50,33.00,33.50,33.000000000000000000,101,2,3333.00,101,100.00,0.50,0.50
18-May-2020,30.00,33.10,30.00,32.80,32.575445960125918153,4765,6,155222.00,4765,100.00,3.10,2.80
15-May-2020,33.40,33.45,31.55,31.55,33.231483134035338211,5603,10,186196.00,5603,100.00,1.90,-1.85
14-May-2020,33.00,33.40,33.00,33.20,33.212709030100334448,2990,4,99306.00,2990,100.00,0.40,0.20
13-May-2020,33.50,33.50,33.45,33.45,33.480000000000000000,150,2,5022.00,150,100.00,0.05,-0.05
12-May-2020,33.40,33.40,33.40,33.40,33.400000000000000000,2990,3,99866.00,2990,100.00,0.00,0.00
11-May-2020,33.00,33.70,33.00,33.65,33.584946236559139784,4650,5,156170.00,4650,100.00,0.70,0.65
8-May-2020,33.50,33.95,33.50,33.95,33.497512437810945273,201,2,6733.00,201,100.00,0.45,0.45
30-April-2020,33.00,33.00,33.00,33.00,33.000000000000000000,300,1,9900.00,300,100.00,0.00,0.00
29-April-2020,34.20,34.20,34.20,34.20,34.200000000000000000,100,1,3420.00,100,100.00,0.00,0.00
28-April-2020,35.15,35.95,35.15,35.95,35.790000000000000000,100,2,3579.00,100,100.00,0.80,0.80
27-April-2020,36.95,36.95,35.15,35.15,36.584000000000000000,125,2,4573.00,125,100.00,1.80,-1.80
9-April-2020,36.95,36.95,36.95,36.95,36.800000000000000000,5,1,184.00,5,100.00,0.00,0.00
20-March-2020,37.05,37.05,37.05,37.05,37.048780487804878048,205,2,7595.00,205,100.00,0.00,0.00
18-March-2020,38.95,38.95,38.95,38.95,38.950000000000000000,1000,1,38950.00,1000,100.00,0.00,0.00
17-March-2020,39.15,39.15,39.15,39.15,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
13-March-2020,37.30,41.20,37.30,41.20,39.250000000000000000,20,2,785.00,20,100.00,3.90,3.90
12-March-2020,39.25,39.25,39.25,39.25,39.200000000000000000,10,1,392.00,10,100.00,0.00,0.00
6-March-2020,41.30,41.30,41.30,41.30,41.294117647058823529,51,4,2106.00,51,100.00,0.00,0.00
4-March-2020,43.45,43.45,43.45,43.45,43.450000000000000000,100,1,4345.00,100,100.00,0.00,0.00
3-March-2020,43.45,43.45,43.45,43.45,43.000000000000000000,1,1,43.00,1,100.00,0.00,0.00
25-February-2020,42.80,42.80,42.80,42.80,42.000000000000000000,1,1,42.00,1,100.00,0.00,0.00
24-February-2020,43.00,43.00,41.80,41.80,42.000000000000000000,6,2,252.00,6,100.00,1.20,-1.20
20-February-2020,45.75,45.90,41.80,41.80,41.803217821782178217,2424,22,101331.00,2424,100.00,4.10,-3.95
19-February-2020,44.45,45.70,44.00,44.00,44.522693997071742313,683,11,30409.00,683,100.00,1.70,-0.45
18-February-2020,46.10,46.10,43.65,43.65,44.186363636363636363,220,4,9721.00,220,100.00,2.45,-2.45
17-February-2020,44.00,45.90,44.00,45.90,44.003300330033003300,303,3,13333.00,303,100.00,1.90,1.90
14-February-2020,44.50,45.95,42.10,44.00,44.144946236559139784,2325,11,102637.00,2325,100.00,3.85,-0.50
13-February-2020,46.00,46.00,44.25,44.25,44.602941176470588235,1700,11,75825.00,1700,100.00,1.75,-1.75
12-February-2020,44.10,46.30,44.10,46.30,46.117438067245889990,30961,41,1427842.00,30961,100.00,2.20,2.20
11-February-2020,44.70,45.05,43.00,44.10,44.946298543689320388,6592,19,296286.00,6592,100.00,2.05,-0.60
10-February-2020,42.90,43.00,41.00,42.95,42.997167349981364144,13415,9,576807.00,13415,100.00,2.00,0.05
7-February-2020,41.45,41.65,38.50,41.00,40.738024837374334713,6764,28,275552.00,6764,100.00,3.15,-0.45
6-February-2020,36.30,39.70,36.10,39.70,36.637552904963447479,2599,23,95221.00,2599,100.00,3.60,3.40
5-February-2020,37.00,37.95,37.00,37.95,37.000000000000000000,201,3,7437.00,201,100.00,0.95,0.95
4-February-2020,38.90,38.90,38.90,38.90,38.000000000000000000,1,1,38.00,1,100.00,0.00,0.00
3-February-2020,33.85,37.30,33.85,37.30,33.878787878787878787,99,2,3354.00,99,100.00,3.45,3.45
1-February-2020,35.60,35.60,35.60,35.60,35.600000000000000000,90,2,3204.00,90,100.00,0.00,0.00
31-January-2020,35.60,35.60,35.60,35.60,35.600000000000000000,50,1,1780.00,50,100.00,0.00,0.00
30-January-2020,34.30,34.30,34.00,34.00,34.187265917602996254,534,4,18256.00,534,100.00,0.30,-0.30
29-January-2020,34.30,34.30,34.30,34.30,34.300000000000000000,650,1,22295.00,650,100.00,0.00,0.00
28-January-2020,32.00,34.30,32.00,34.30,32.993185007015433954,4989,13,164603.00,4989,100.00,2.30,2.30
27-January-2020,31.50,32.70,31.50,32.70,31.539011703511053315,1538,3,48507.00,1538,100.00,1.20,1.20
24-January-2020,32.90,32.90,31.25,31.25,32.192500000000000000,400,6,12877.00,400,100.00,1.65,-1.65
2-January-2020,29.80,32.90,29.80,32.85,30.929629629629629629,270,5,8351.00,270,100.00,3.10,3.05
30-December-2019,32.00,32.00,31.35,31.35,31.525000000000000000,200,3,6305.00,200,100.00,0.65,-0.65
27-December-2019,35.35,35.35,32.15,33.00,32.814814814814814814,351,17,11518.00,351,100.00,3.20,-2.35
23-December-2019,33.80,33.80,33.80,33.80,33.800000000000000000,50,1,1690.00,50,100.00,0.00,0.00
18-December-2019,32.30,32.30,32.30,32.30,32.300000000000000000,50,1,1615.00,50,100.00,0.00,0.00
17-December-2019,30.80,30.95,28.05,30.95,30.786407766990291262,103,3,3171.00,103,100.00,2.90,0.15
16-December-2019,29.50,29.50,26.70,29.50,28.920634920634920634,315,3,9110.00,315,100.00,2.80,0.00
10-December-2019,28.10,28.10,28.10,28.10,28.000000000000000000,5,1,140.00,5,100.00,0.00,0.00
4-December-2019,27.00,27.00,27.00,27.00,27.000000000000000000,5,1,135.00,5,100.00,0.00,0.00
22-November-2019,27.80,27.80,27.80,27.80,27.800000000000000000,2000,5,55600.00,2000,100.00,0.00,0.00
21-November-2019,28.00,28.00,28.00,28.00,28.000000000000000000,100,1,2800.00,100,100.00,0.00,0.00
18-November-2019,24.85,27.40,24.85,27.40,26.266666666666666666,180,3,4728.00,180,100.00,2.55,2.55
15-November-2019,26.25,26.25,26.00,26.15,26.137500000000000000,800,5,20910.00,800,100.00,0.25,-0.10
11-November-2019,25.60,27.00,25.60,27.00,26.300000000000000000,20,2,526.00,20,100.00,1.40,1.40
8-November-2019,28.00,28.00,26.65,26.65,26.666666666666666666,51,2,1360.00,51,100.00,1.35,-1.35
5-November-2019,28.10,28.10,28.05,28.05,28.064285714285714285,700,6,19645.00,700,100.00,0.05,-0.05
4-November-2019,28.85,29.50,27.45,29.50,27.512315270935960591,203,3,5585.00,203,100.00,2.05,0.65
1-November-2019,26.55,28.90,26.55,28.85,27.672514619883040935,1026,4,28392.00,1026,100.00,2.35,2.30
31-October-2019,27.90,27.90,27.90,27.90,27.898785425101214574,247,2,6891.00,247,100.00,0.00,0.00
30-October-2019,27.30,27.90,27.30,27.90,27.301460823373173970,753,3,20558.00,753,100.00,0.60,0.60
29-October-2019,27.30,27.30,24.70,27.20,26.368807339449541284,545,5,14371.00,545,100.00,2.60,-0.10
27-October-2019,26.00,26.00,26.00,26.00,26.000000000000000000,1810,7,47060.00,1810,100.00,0.00,0.00
25-October-2019,24.35,26.85,24.35,26.85,24.725886524822695035,5640,33,139454.00,5640,100.00,2.50,2.50
24-October-2019,25.60,25.60,25.60,25.60,25.600000000000000000,2100,14,53760.00,2100,100.00,0.00,0.00
23-October-2019,26.90,26.90,26.90,26.90,26.900000000000000000,8150,23,219235.00,8150,100.00,0.00,0.00
22-October-2019,28.30,28.30,28.30,28.30,28.300000000000000000,3050,10,86315.00,3050,100.00,0.00,0.00
18-October-2019,29.75,29.75,29.75,29.75,29.749933774834437086,7550,11,224612.00,7550,100.00,0.00,0.00
17-October-2019,31.30,31.30,31.30,31.30,31.299734748010610079,1131,9,35400.00,1131,100.00,0.00,0.00
16-October-2019,32.90,34.60,32.90,32.90,32.991579990094105993,2019,9,66610.00,2019,100.00,1.70,0.00
15-October-2019,34.60,34.60,34.60,34.60,34.600000000000000000,5,1,173.00,5,100.00,0.00,0.00
14-October-2019,36.10,36.40,36.10,36.40,36.000000000000000000,6,2,216.00,6,100.00,0.30,0.30
20-September-2019,38.00,38.00,37.05,38.00,37.995024875621890547,201,2,7637.00,201,100.00,0.95,0.00
16-September-2019,39.35,40.05,38.95,38.95,39.216666666666666666,180,6,7059.00,180,100.00,1.10,-0.40
13-September-2019,39.35,39.35,39.35,39.35,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
12-September-2019,34.20,37.80,34.20,37.70,37.242372881355932203,2360,20,87892.00,2360,100.00,3.60,3.50
11-September-2019,36.00,36.00,33.00,36.00,35.931868131868131868,2275,6,81745.00,2275,100.00,3.00,0.00
9-September-2019,34.00,36.95,33.95,34.60,34.236641221374045801,1310,10,44850.00,1310,100.00,3.00,0.60
4-September-2019,32.30,35.70,32.30,35.70,33.150000000000000000,400,2,13260.00,400,100.00,3.40,3.40
30-August-2019,34.00,34.00,34.00,34.00,34.000000000000000000,1,1,34.00,1,100.00,0.00,0.00
29-August-2019,34.05,34.05,34.00,34.00,34.025000000000000000,200,4,6805.00,200,100.00,0.05,-0.05
28-August-2019,37.50,37.50,35.00,35.00,35.071844660194174757,515,3,18062.00,515,100.00,2.50,-2.50
27-August-2019,35.00,35.75,35.00,35.75,35.691780821917808219,7300,4,260550.00,7300,100.00,0.75,0.75
26-August-2019,35.70,35.70,34.05,34.05,34.600000000000000000,300,2,10380.00,300,100.00,1.65,-1.65
23-August-2019,32.80,36.00,32.80,34.00,34.606060606060606060,792,9,27408.00,792,100.00,3.20,1.20
21-August-2019,34.50,34.50,31.30,34.50,31.391015625000000000,12800,13,401805.00,12800,100.00,3.20,0.00
16-August-2019,32.90,32.90,32.90,32.90,32.870967741935483870,31,1,1019.00,31,100.00,0.00,0.00
14-August-2019,34.60,34.60,34.60,34.60,34.600000000000000000,20,1,692.00,20,100.00,0.00,0.00
13-August-2019,36.40,36.40,36.40,36.40,36.000000000000000000,2,2,72.00,2,100.00,0.00,0.00
9-August-2019,31.85,35.15,31.85,35.15,32.391705069124423963,651,4,21087.00,651,100.00,3.30,3.30
7-August-2019,30.60,33.50,30.60,33.50,30.738095238095238095,1050,2,32275.00,1050,100.00,2.90,2.90
